"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","MYS","Malaysia","2012","2012",0.05338,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","MYS","Malaysia","2013","2013",0.09021,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","MYS","Malaysia","2014","2014",0.07379,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","MYS","Malaysia","2015","2015",0.06245,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","MYS","Malaysia","2016","2016",0.10336,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","MYS","Malaysia","2017","2017",0.02678,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","NAM","Namibia","1999","1999",,"n","Magnitude nil or negligible"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","NAM","Namibia","2000","2000",0.01356,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","NAM","Namibia","2001","2001",0.01479,"‡","UIS Estimation"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","NAM","Namibia","2002","2002",0.36954,"‡","UIS Estimation"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","NAM","Namibia","2003","2003",0.03078,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","NAM","Namibia","2005","2005",0.03233,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","NAM","Namibia","2006","2006",0.03301,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","NAM","Namibia","2008","2008",0.0259,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","NAM","Namibia","2014","2014",0.04024,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","NAM","Namibia","2016","2016",0.04105,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","NAM","Namibia","2017","2017",0.038,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","PRI","Puerto Rico","1971","1971",,"n","Magnitude nil or negligible"
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","PRI","Puerto Rico","1972","1972",,"n","Magnitude nil or negligible"
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","PRI","Puerto Rico","1973","1973",,"n","Magnitude nil or negligible"
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","PRI","Puerto Rico","1974","1974",,"n","Magnitude nil or negligible"
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","PRI","Puerto Rico","1975","1975",,"n","Magnitude nil or negligible"
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","PRI","Puerto Rico","1976","1976",,"n","Magnitude nil or negligible"
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","PRI","Puerto Rico","1977","1977",,"n","Magnitude nil or negligible"
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","PRI","Puerto Rico","1978","1978",,"n","Magnitude nil or negligible"
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","PRI","Puerto Rico","2013","2013",1.5272,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","PRI","Puerto Rico","2014","2014",1.49425,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","CRI","Costa Rica","1999","1999",0.03586,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","CRI","Costa Rica","2000","2000",0.03651,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","CRI","Costa Rica","2001","2001",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","CRI","Costa Rica","2002","2002",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","CRI","Costa Rica","2004","2004",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","CRI","Costa Rica","2006","2006",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","CRI","Costa Rica","2007","2007",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","CRI","Costa Rica","2008","2008",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","CRI","Costa Rica","2009","2009",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","CRI","Costa Rica","2010","2010",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","CRI","Costa Rica","2011","2011",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","CRI","Costa Rica","2012","2012",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","CRI","Costa Rica","2013","2013",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","CRI","Costa Rica","2014","2014",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","CRI","Costa Rica","2015","2015",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","CRI","Costa Rica","2016","2016",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","CRI","Costa Rica","2017","2017",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","CRI","Costa Rica","2018","2018",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","CRI","Costa Rica","2019","2019",,"a","Category not applicable"
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","SGP","Singapore","1971","1971",1.314,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","SGP","Singapore","1972","1972",1.16336,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","SGP","Singapore","1973","1973",0.95364,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","SGP","Singapore","1974","1974",0.89634,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","SGP","Singapore","1975","1975",0.9747,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","SGP","Singapore","1976","1976",1.0186,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","SGP","Singapore","1977","1977",0.98442,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","SGP","Singapore","1978","1978",0.9191,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","SGP","Singapore","1979","1979",0.90619,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","SGP","Singapore","1980","1980",0.96418,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","SGP","Singapore","1981","1981",0.94951,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","SGP","Singapore","1982","1982",1.07321,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","SGP","Singapore","1983","1983",1.29854,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","SGP","Singapore","1988","1988",1.00901,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","SGP","Singapore","2008","2008",0.6212,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","SGP","Singapore","2009","2009",0.65087,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","SGP","Singapore","2010","2010",0.64166,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","SGP","Singapore","2011","2011",0.61349,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","SGP","Singapore","2012","2012",0.63153,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","SGP","Singapore","2013","2013",0.62749,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","SGP","Singapore","2016","2016",0.66093,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","SGP","Singapore","2017","2017",0.73889,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","SGP","Singapore","2018","2018",0.72789,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","MEX","Mexico","1998","1998",0.54436,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","MEX","Mexico","1999","1999",0.44445,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","MEX","Mexico","2001","2001",0.73599,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","MEX","Mexico","2002","2002",0.51975,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","MEX","Mexico","2003","2003",0.65743,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","MEX","Mexico","2004","2004",0.57244,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","MEX","Mexico","2005","2005",0.59291,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","MEX","Mexico","2006","2006",0.57604,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","MEX","Mexico","2007","2007",0.603,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","MEX","Mexico","2008","2008",0.62682,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","MEX","Mexico","2009","2009",0.69934,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","MEX","Mexico","2010","2010",0.70149,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","MEX","Mexico","2011","2011",0.72837,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","MEX","Mexico","2012","2012",0.75504,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","MEX","Mexico","2013","2013",0.76938,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","MEX","Mexico","2014","2014",0.7965,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","MEX","Mexico","2015","2015",0.79435,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","MEX","Mexico","2016","2016",0.76923,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","MEX","Mexico","2017","2017",0.70722,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","URY","Uruguay","1979","1979",0.4138,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","URY","Uruguay","1980","1980",0.38415,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","URY","Uruguay","1984","1984",0.51097,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","URY","Uruguay","1985","1985",0.59562,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","URY","Uruguay","1986","1986",0.79615,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","URY","Uruguay","1991","1991",0.64261,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","URY","Uruguay","1992","1992",0.62275,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","URY","Uruguay","1994","1994",0.60583,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","URY","Uruguay","1995","1995",0.65476,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","URY","Uruguay","1996","1996",0.55891,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","URY","Uruguay","1999","1999",0.51102,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","URY","Uruguay","2000","2000",0.49609,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","URY","Uruguay","2001","2001",0.59006,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","URY","Uruguay","2002","2002",0.49866,,
